"x","y","L1","L2","L3"
385046.1973,639287.017100001,1,1,1
384952.1226,639307.5319,1,1,1
384926.8845,639320.6406,1,1,1
384837.1971,639376.2026,1,1,1
384758.0881,639440.210100001,1,1,1
384724.2652,639471.1764,1,1,1
384465.9998,639776.6951,1,1,1
384639.3671,639975.265699999,1,1,1
384839.1885,640103.224099999,1,1,1
384905.6487,640145.7828,1,1,1
384919.9496,640154.768300001,1,1,1
384930.3916,640159.799699999,1,1,1
384978.5623,640180.9811,1,1,1
385014.1837,640198.8828,1,1,1
385024.0417,640204.2323,1,1,1
385273.7732,640429.5253,1,1,1
385308.7545,640464.6658,1,1,1
385417.5156,640643.576099999,1,1,1
385433.995,640699.282199999,1,1,1
385441.3915,640718.358100001,1,1,1
385451.7571,640739.820900001,1,1,1
385516.1969,640891.1533,1,1,1
385537.0402,640916.057,1,1,1
385869.2296,641098.6852,1,1,1
385979.3912,641107.2094,1,1,1
386202.0842,641128.696699999,1,1,1
386214.3143,641133.2829,1,1,1
386285.4936,641161.2941,1,1,1
386291.9572,641164.147299999,1,1,1
386344.926,641204.443,1,1,1
386363.4688,641227.546,1,1,1
386388.8557,641266.524800001,1,1,1
386411.1092,641318.7895,1,1,1
386418.4322,641346.284399999,1,1,1
386445.1701,641498.136499999,1,1,1
386445.6718,641523.7017,1,1,1
386444.5094,641544.484200001,1,1,1
386427.4352,641621.0635,1,1,1
386422.1874,641642.6271,1,1,1
386387.9034,641817.3543,1,1,1
386344.9754,641943.7467,1,1,1
386320.9282,641996.979699999,1,1,1
386302.696,642055.0252,1,1,1
386280.1639,642229.8056,1,1,1
386292.0411,642344.352499999,1,1,1
386300.6355,642392.235200001,1,1,1
386308.1462,642423.2489,1,1,1
386325.6033,642472.1043,1,1,1
386347.174,642512.1544,1,1,1
386415.7453,642589.081700001,1,1,1
386429.6452,642601.535700001,1,1,1
386529.102,642670.6297,1,1,1
386671.6302,642797.827199999,1,1,1
386841.4641,642953.5396,1,1,1
386937.1858,643011.7765,1,1,1
386941.9066,643015.036599999,1,1,1
386963.0599,643034.347200001,1,1,1
386969.979,643067.411699999,1,1,1
386975.8131,643086.987600001,1,1,1
386982.2053,643106.5145,1,1,1
386994.5655,643191.873199999,1,1,1
386999.1848,643315.7457,1,1,1
387002.1571,643326.781400001,1,1,1
387013.6016,643379.7074,1,1,1
387267.2902,643718.1023,1,1,1
387342.731,643743.577299999,1,1,1
387453.1985,643760.9121,1,1,1
387543.2256,643795.9179,1,1,1
387684.0931,643928.1905,1,1,1
387694.8361,643950.5606,1,1,1
387731.8558,644032.115599999,1,1,1
387761.8411,644087.8333,1,1,1
387763.8283,644090.7391,1,1,1
387844.8772,644282.190099999,1,1,1
387892.3204,644389.5349,1,1,1
387980.8697,644622.743899999,1,1,1
387991.8645,644645.0578,1,1,1
388016.0036,644690.200300001,1,1,1
388044.9123,644734.812999999,1,1,1
388084.771,644775.686899999,1,1,1
388130.0791,644752.900800001,1,1,1
388271.6209,644828.473200001,1,1,1
388276.1752,644837.286699999,1,1,1
388293.0285,644879.724400001,1,1,1
388314.966,644928.7643,1,1,1
388354.9437,645005.616900001,1,1,1
388363.1681,645025.8057,1,1,1
388360.1875,645051.3501,1,1,1
388350.8244,645076.4552,1,1,1
388454.782,645272.1251,1,1,1
388557.4194,645389.8496,1,1,1
388560.3123,645392.6862,1,1,1
388647.1375,645476.3265,1,1,1
388686.9612,645511.1119,1,1,1
388714.0981,645531.0515,1,1,1
388782.5171,645559.5318,1,1,1
388885.1167,645580.7875,1,1,1
388949.2118,645591.443399999,1,1,1
389065.3041,645627.560900001,1,1,1
389088.4014,645635.956900001,1,1,1
389282.3683,645701.7475,1,1,1
389354.7701,645724.2327,1,1,1
389384.1339,645733.772299999,1,1,1
389416.191,645746.1735,1,1,1
389456.3455,645766.9528,1,1,1
389514.6447,645803.056500001,1,1,1
389575.8859,645842.7523,1,1,1
389588.8752,645855.556299999,1,1,1
389593.4374,645865.466499999,1,1,1
389629.1718,645948.238399999,1,1,1
389626.4303,645982.2215,1,1,1
389620.5109,646001.026900001,1,1,1
389618.1022,646012.454500001,1,1,1
389612.489,646034.879899999,1,1,1
389607.2129,646049.5899,1,1,1
389581.2175,646094.299799999,1,1,1
389557.8311,646117.6964,1,1,1
389517.7465,646144.9909,1,1,1
389502.0607,646156.3747,1,1,1
389458.8675,646206.2707,1,1,1
389259.9054,646387.797499999,1,1,1
389107.0098,646683.7168,1,1,1
389062.7482,646774.8791,1,1,1
389035.5261,646841.2141,1,1,1
389019.137,646891.398700001,1,1,1
388997.5565,646954.6974,1,1,1
388983.2157,646987.8979,1,1,1
388978.1464,647011.2171,1,1,1
388973.8646,647215.911,1,1,1
388985.9556,647243.3616,1,1,1
389069.5436,647359.1251,1,1,1
389098.5021,647394.6022,1,1,1
389106.2486,647402.827299999,1,1,1
389224.5691,647508.967800001,1,1,1
389240.5586,647520.3807,1,1,1
389272.0628,647539.912,1,1,1
389292.6623,647552.593,1,1,1
389366.5572,647595.8916,1,1,1
389401.0938,647615.630100001,1,1,1
389449.0552,647643.1362,1,1,1
389477.2139,647654.6635,1,1,1
389525.9302,647670.804400001,1,1,1
389590.8376,647689.0518,1,1,1
389688.6441,647704.779200001,1,1,1
389873.9813,647725.469699999,1,1,1
390121.7075,647725.4816,1,1,1
390226.8466,647673.7743,1,1,1
390308.852,647654.3574,1,1,1
390466.2166,647655.502699999,1,1,1
390541.4375,647674.2059,1,1,1
390561.5841,647684.517899999,1,1,1
390591.6293,647711.427200001,1,1,1
390636.9016,647755.4562,1,1,1
390644.101,647763.392000001,1,1,1
390666.1042,647793.806299999,1,1,1
390678.6401,647814.374299999,1,1,1
390732.2926,647923.6206,1,1,1
390751.6087,647979.7127,1,1,1
390787.6991,648084.4045,1,1,1
390816.1147,648178.121099999,1,1,1
390817.1451,648185.653100001,1,1,1
390818.7088,648240.328299999,1,1,1
390818.0309,648250.3599,1,1,1
390815.9282,648268.107799999,1,1,1
390799.6562,648465.013699999,1,1,1
390764.3604,648601.462300001,1,1,1
390713.318,648782.581700001,1,1,1
390690.7268,648867.3923,1,1,1
390686.524,648890.9323,1,1,1
390683.0579,648955.375499999,1,1,1
390686.409,649054.4745,1,1,1
390697.7297,649107.512599999,1,1,1
390709.3922,649145.422499999,1,1,1
390826.5153,649338.7215,1,1,1
390870.9484,649395.634,1,1,1
390939.1395,649473.5556,1,1,1
390949.3032,649484.4429,1,1,1
390972.6645,649505.0716,1,1,1
391039.5536,649550.9101,1,1,1
391147.1182,649603.9729,1,1,1
391200.1746,649627.4909,1,1,1
391246.0301,649644.469799999,1,1,1
391312.7417,649666.5054,1,1,1
391373.2545,649681.993000001,1,1,1
391438.8404,649681.5527,1,1,1
391534.6756,649669.645199999,1,1,1
392227.9,649303.6,1,1,1
392320.2148,649331.2415,1,1,1
392375.9659,649331.737199999,1,1,1
392428.683,649350.181399999,1,1,1
392459.2121,649364.770500001,1,1,1
392526.574,649384.619999999,1,1,1
392596.2195,649406.24,1,1,1
392627.4564,649419.854900001,1,1,1
392637.0157,649426.0999,1,1,1
392733.2,649454.9,1,1,1
392812.1,650357.5,1,1,1
393326.1653,650503.5043,1,1,1
393358.8926,650502.5218,1,1,1
393379.5054,650518.466,1,1,1
393444.1,650537,1,1,1
393435.9225,650669.420399999,1,1,1
393439.4973,650685.026699999,1,1,1
393444.6765,650715.7793,1,1,1
393447.3799,650738.5525,1,1,1
393448.3621,650802.506999999,1,1,1
393448.3489,650810.183,1,1,1
393445.2327,650884.1516,1,1,1
393429.9565,650935.071900001,1,1,1
393417.7279,650964.0515,1,1,1
393366.5,651793.6,1,1,1
394668.5,652022,1,1,1
397209.9,651626.699999999,1,1,1
397705.6,651864.1,1,1,1
398113.1,652936,1,1,1
398518.8,653106.4,1,1,1
398515.8,653060.199999999,1,1,1
397942.5786,657535.1709,1,2,1
398145,656772.9,1,2,1
399184.0061,655689.990700001,1,2,1
399336.7013,655379.5988,1,2,1
399698.0349,655154.241599999,1,2,1
4e+05,654839.517000001,1,2,1
400099.8,654735.5,1,2,1
400599.7486,652665.6009,1,2,1
400914.167,652480.7083,1,2,1
401064.5922,652392.8302,1,2,1
401060.7023,652388.0789,1,2,1
400626.1,652556.5,1,2,1
400550.5,652694.5,1,2,1
4e+05,652514.1293,1,2,1
399835.1,652460.1,1,2,1
399059.6,653480.4,1,2,1
397660.4,652863.9,1,2,1
397558,651921.699999999,1,2,1
396029.5,652230.699999999,1,2,1
397258,651760.6,1,2,1
395892.0022,651998.998299999,1,2,1
394723.1583,652156.378699999,1,2,1
394720.7978,652270.9364,1,2,1
394716.9258,652323.3199,1,2,1
394702.5805,652356.7963,1,2,1
394698.7874,652386.842499999,1,2,1
394695.8038,652470.7008,1,2,1
394706.4572,652473.050000001,1,2,1
394723.6614,652486.837300001,1,2,1
394728.7541,652497.3598,1,2,1
394731.1448,652504.3378,1,2,1
394717.2508,652671.673599999,1,2,1
394717.1732,652676.576199999,1,2,1
394721.0586,652738.589500001,1,2,1
394720.819,652744.7152,1,2,1
394720.0261,652751.524499999,1,2,1
394697.1088,652826.0525,1,2,1
394690.2621,652844.259299999,1,2,1
394682.5125,652862.0315,1,2,1
394671.7627,652886.1994,1,2,1
394649.4908,652959.558700001,1,2,1
394615.9303,653056.050799999,1,2,1
394630.7,653092.900599999,1,2,1
394629.427,653099.7402,1,2,1
394625.1535,653106.544,1,2,1
394611.5954,653127.8233,1,2,1
394611.1297,653173.951199999,1,2,1
394610.1053,653233.999,1,2,1
394611.9947,653250.360200001,1,2,1
394633.1776,653380.2578,1,2,1
394669.7096,653528.1154,1,2,1
394670.4758,653546.1381,1,2,1
394668.5254,653603.4805,1,2,1
394667.5136,653617.489600001,1,2,1
394665.1191,653637.616800001,1,2,1
394652.9929,653757.8649,1,2,1
394653.9535,653874.387700001,1,2,1
394672.7028,653940.7103,1,2,1
394687.2555,654016.779999999,1,2,1
394709.8856,654229.647500001,1,2,1
394710.9145,654278.162900001,1,2,1
394559.9002,654717.099300001,1,2,1
394547.0469,654815.5294,1,2,1
394545.9236,654824.775900001,1,2,1
394563.8084,655035.3893,1,2,1
394564.1822,655153.953,1,2,1
394560.899,655173.712300001,1,2,1
394561.4198,655188.0042,1,2,1
394563.0326,655215.1372,1,2,1
394576.2864,655271.654100001,1,2,1
394581.7328,655285.5195,1,2,1
394592.5545,655299.927200001,1,2,1
394656.929,655387.8432,1,2,1
394698.7992,655530.992699999,1,2,1
394725.1876,655514.0913,1,2,1
394814.5326,655520.6808,1,2,1
394832.5404,655529.3544,1,2,1
394888.4136,655570.3628,1,2,1
394939.6405,655614.0249,1,2,1
394949.5954,655619.83,1,2,1
394991.8855,655618.864499999,1,2,1
395172.7088,655618.2948,1,2,1
395185.4318,655622.3904,1,2,1
395272.6006,655649.6007,1,2,1
395293.7572,655689.5657,1,2,1
395304.0027,655705.7368,1,2,1
395308.4032,655712.302999999,1,2,1
395374.7139,655756.331499999,1,2,1
395397.6808,655776.139900001,1,2,1
395471.2148,655856.6786,1,2,1
395560.5831,655982.6358,1,2,1
395892.3999,656138.300899999,1,2,1
395887.632,656199.295499999,1,2,1
395922.042,656380.627800001,1,2,1
396010.6109,656490.7456,1,2,1
396020.617,656501.3913,1,2,1
396029.8361,656509.8972,1,2,1
396127.6296,656570.349,1,2,1
396131.9808,656572.651900001,1,2,1
396190.2149,656603.715500001,1,2,1
396305.4862,656598.952,1,2,1
396643.7699,656615.0502,1,2,1
396781.1091,656596.577199999,1,2,1
396787.7606,656592.0162,1,2,1
396856.396,656628.966399999,1,2,1
396898.1808,656656.9046,1,2,1
396943.7699,656682.878900001,1,2,1
396986.4203,656706.683700001,1,2,1
397041.8234,656745.9526,1,2,1
397084.4385,656774.2185,1,2,1
397106.9041,656792.923,1,2,1
397128.6351,656815.3872,1,2,1
397145.4862,656829.7991,1,2,1
397166.4362,656845.2519,1,2,1
397173.8994,656846.0002,1,2,1
397176.7693,656848.746300001,1,2,1
397243.5775,656898.7184,1,2,1
397288.784,656950.599400001,1,2,1
397337.0724,657002.023499999,1,2,1
397349.5312,657012.9932,1,2,1
397362.2663,657023.173699999,1,2,1
397467.7032,657106.616699999,1,2,1
397475.4998,657112.9004,1,2,1
397473.4141,657116.6083,1,2,1
397453.2022,657138.598099999,1,2,1
397483.0728,657171.6698,1,2,1
397497.8991,657166.700300001,1,2,1
397527.31,657196.286599999,1,2,1
397649.0283,657310.452,1,2,1
397662.3582,657322.394400001,1,2,1
397738.4664,657377.202400001,1,2,1
397786.7932,657401.6855,1,2,1
397813.4265,657418.5571,1,2,1
397911.8601,657504.963300001,1,2,1
397931.4521,657526.643999999,1,2,1
397942.5786,657535.1709,1,2,1
412596.9,644000.300000001,1,3,1
412838,643768.6,1,3,1
413146.6,643939.5,1,3,1
413342.7,643526.699999999,1,3,1
413981.3,643594.300000001,1,3,1
413985.3321,643302.2904,1,3,1
413862.7016,642607.4048,1,3,1
414003.1459,642012.1777,1,3,1
414008.8,641602.699999999,1,3,1
413104.7,641919.5,1,3,1
412999,641641.699999999,1,3,1
412526.3,641659.800000001,1,3,1
412294.5,642760.699999999,1,3,1
411694.8,643229.699999999,1,3,1
410724.7,643340.800000001,1,3,1
410010.3,642814.300000001,1,3,1
409401.2,643121.5,1,3,1
409218.8,643582.199999999,1,3,1
409415,643864.300000001,1,3,1
411002.4,643479.699999999,1,3,1
411835.4,643525.300000001,1,3,1
412596.9,644000.300000001,1,3,1
413494.6526,639999.986300001,1,4,1
413510.2,639300.5,1,4,1
413199.2937,639999.995200001,1,4,1
412979.9,640493.6,1,4,1
413204.2,640530.6,1,4,1
413489.3,640240.800000001,1,4,1
413494.6526,639999.986300001,1,4,1
394525.2941,652119.922800001,1,5,1
393451.7717,651921.8554,1,5,1
393477.4938,651939.457900001,1,5,1
393656.9873,652054.7378,1,5,1
393716.0528,652077.743899999,1,5,1
393751.7714,652090.028100001,1,5,1
393821.1457,652109.0636,1,5,1
393910.9339,652127.1513,1,5,1
394026.3744,652148.7016,1,5,1
394108.002,652161.2421,1,5,1
394139.2551,652161.5162,1,5,1
394366.5138,652146.3006,1,5,1
394525.2941,652119.922800001,1,5,1
393337.2736,651827.6828,1,6,1
393365.7517,651109.013599999,1,6,1
393359.3275,651127.0945,1,6,1
393314.3985,651236.0416,1,6,1
393265.4316,651342.101,1,6,1
393263.0672,651354.289000001,1,6,1
393257.8196,651385.3364,1,6,1
393231.8501,651485.1548,1,6,1
393226.0562,651521.588300001,1,6,1
393222.3846,651542.0013,1,6,1
393220.7481,651562.7839,1,6,1
393222.1225,651587.2652,1,6,1
393222.4133,651596.635199999,1,6,1
393222.4111,651609.744100001,1,6,1
393223.5248,651620.976600001,1,6,1
393234.7253,651654.836999999,1,6,1
393244.4876,651673.225199999,1,6,1
393267.0815,651708.622199999,1,6,1
393276.7729,651723.4637,1,6,1
393320.7616,651803.8487,1,6,1
393337.2736,651827.6828,1,6,1
429399.5585,604686.376,1,7,1
429429.7,604424.800000001,1,7,1
429231.8,604619.5,1,7,1
429343.6551,604791.146199999,1,7,1
429399.5585,604686.376,1,7,1
424051.2,637757.699999999,1,8,1
423801.5,637724.300000001,1,8,1
423603.4544,637939.067299999,1,8,1
423600.6252,637949.4651,1,8,1
424051.2,637757.699999999,1,8,1
423902.2,637598.9,1,9,1
423762.329,637355.184,1,9,1
423747.0289,637411.413899999,1,9,1
423747.4,637650.800000001,1,9,1
423902.2,637598.9,1,9,1
395904.2178,651971.9716,1,10,1
396068.7,651882.5,1,10,1
395554.5,651955.800000001,1,10,1
395871.849,651977.0255,1,10,1
395892.4,651978.4,1,10,1
395904.2178,651971.9716,1,10,1
455004.1,526948.300000001,1,11,1
454907,526643.6,1,11,1
454932.3,527000.800000001,1,11,1
455004.1,526948.300000001,1,11,1
423415.835,638541.7267,1,12,1
423500,638396.199999999,1,12,1
423383.9599,638442.9374,1,12,1
423357.3695,638549.8498,1,12,1
423371.4181,638588.2585,1,12,1
423415.835,638541.7267,1,12,1
422475.7,632187.800000001,1,13,1
422433.5,632120.300000001,1,13,1
422288.6309,632303.962099999,1,13,1
422296.3064,632308.7741,1,13,1
422475.7,632187.800000001,1,13,1
421828.7,636031.199999999,1,14,1
421821.5342,635949.9365,1,14,1
421620.9738,635973.852499999,1,14,1
421615.7054,635979.727,1,14,1
421786.7664,636025.295399999,1,14,1
421828.7,636031.199999999,1,14,1
422312.2,635974.4,1,15,1
422258.0686,635897.8814,1,15,1
422240.4213,635899.9858,1,15,1
422150.5,636019.1,1,15,1
422312.2,635974.4,1,15,1
424036.846,638482.9681,1,16,1
423945.5894,638456.862500001,1,16,1
423852.441,638462.181299999,1,16,1
423872.4174,638478.204500001,1,16,1
424038.5,638544.1,1,16,1
424036.846,638482.9681,1,16,1
392822.3331,650451.9661,1,17,1
392651.0588,650007.087300001,1,17,1
392673.6288,650118.618000001,1,17,1
392758.7268,650338.827,1,17,1
392822.3331,650451.9661,1,17,1
424837.3255,638971.000700001,1,18,1
424726.951,638954.2459,1,18,1
424703.5053,638988.253799999,1,18,1
424777.6,639030.6,1,18,1
424826.1756,639001.718599999,1,18,1
424837.3255,638971.000700001,1,18,1
392617.0595,649918.2168,1,19,1
392668.2669,649768.3357,1,19,1
392638.7757,649784.585100001,1,19,1
392622.3013,649801.7981,1,19,1
392615.5997,649813.502,1,19,1
392609.3698,649873.668199999,1,19,1
392617.0595,649918.2168,1,19,1
391716.2969,649630.0232,1,20,1
391737.2955,649617.2337,1,20,1
391559.0983,649666.6107,1,20,1
391637.9297,649656.816,1,20,1
391658.7903,649649.267100001,1,20,1
391716.2969,649630.0232,1,20,1
422623.9358,635863.270500001,1,21,1
422620.4,635854.9,1,21,1
422567.1015,635915.1521,1,21,1
422623.9358,635863.270500001,1,21,1
423472.5824,638278.484999999,1,22,1
423460.4072,638253.9367,1,22,1
423442.2,638258.5,1,22,1
423472.5824,638278.484999999,1,22,1
357136.203,587050.8977,1,1,2
356572.1006,586025.701099999,1,1,2
356937.8021,584781.997099999,1,1,2
357486.4037,583866.699200001,1,1,2
357928.6028,583757.2005,1,1,2
358216.5039,582615.5973,1,1,2
359757.2997,581669.2982,1,1,2
360483.4999,581825.203500001,1,1,2
361905.5009,581296.3049,1,1,2
361798.3975,580472.1008,1,1,2
362242.9959,579986.4998,1,1,2
362229.103,579125.5963,1,1,2
362873.7019,578745.0952,1,1,2
362849.7995,578220.295399999,1,1,2
363823.401,578129.101500001,1,1,2
363929.3006,577650.1986,1,1,2
364463.3002,577294.7004,1,1,2
364213.3017,576701.5002,1,1,2
364924.4959,576408.804,1,1,2
365258.6023,576728.3025,1,1,2
366120.104,576608.4968,1,1,2
366236.2027,576877.5998,1,1,2
367044.8041,576854.4964,1,1,2
367133.2983,577308.0965,1,1,2
368021.3986,577484.495999999,1,1,2
369067.3011,576551.703,1,1,2
368519.9032,576491.000399999,1,1,2
368094.4993,575755.200999999,1,1,2
368665.7996,574964.1975,1,1,2
367908.5979,574332.598300001,1,1,2
368165.3986,574287.0013,1,1,2
368115.2027,573679.395199999,1,1,2
368493.8983,573293.4957,1,1,2
368747.5988,573447.001800001,1,1,2
368515.3025,573024.502699999,1,1,2
369237.2978,572238.897600001,1,1,2
369228.5003,571829.2048,1,1,2
367806.7961,571488.802300001,1,1,2
367853.6034,571078.999600001,1,1,2
367492.5027,571432.8983,1,1,2
367354.2989,571154.797900001,1,1,2
366419.4987,571061.704500001,1,1,2
366370.9023,570634.696799999,1,1,2
365606.7995,570615.702199999,1,1,2
364765.9022,569750.299900001,1,1,2
363468.0966,569244.004899999,1,1,2
363407.9983,568168.1028,1,1,2
363625.9978,568141.8004,1,1,2
363371.4974,567831.599199999,1,1,2
363784.3029,567722.2005,1,1,2
363412.5001,566043.7009,1,1,2
363028.8987,565518.801200001,1,1,2
362554.9973,565427.1974,1,1,2
362230.0017,564552.5978,1,1,2
361669.1974,564503.002,1,1,2
361597.5973,564245.195699999,1,1,2
361965.3023,563367.397,1,1,2
363694.3988,562783.304199999,1,1,2
363506.4031,561672.9021,1,1,2
363732.4992,560834.801999999,1,1,2
364762.1012,559553.798599999,1,1,2
365155.9018,559523.1974,1,1,2
363804.5033,558428.400800001,1,1,2
363709.0997,557290.0966,1,1,2
363130.5026,555927.5966,1,1,2
361257.7029,554570.695,1,1,2
362221.7979,553382.994999999,1,1,2
363287.4968,551122.0022,1,1,2
362682.1032,550272.395400001,1,1,2
363613.8033,547783.9977,1,1,2
364220.7965,547016.7973,1,1,2
365768.3037,545901.6965,1,1,2
366424.0994,545809.8028,1,1,2
368257.6031,546272.2005,1,1,2
370512.6026,548912.504699999,1,1,2
371048.1028,548670.304,1,1,2
372925.899,549839.2994,1,1,2
373672.8026,551370.0012,1,1,2
374311.6959,550815.799900001,1,1,2
375046.8997,548660.696799999,1,1,2
376156.3964,548123.2006,1,1,2
376335.0009,547408.5952,1,1,2
377702.502,545856.1995,1,1,2
379054.1973,545655.2971,1,1,2
379312.4986,544505.2962,1,1,2
380030.2971,544057.6044,1,1,2
379907.3962,542956.2996,1,1,2
380253.4002,542112.301200001,1,1,2
379348.3976,541051.205,1,1,2
379450.3972,540052.900699999,1,1,2
378699.198,537496.102600001,1,1,2
379118.7974,536896.904100001,1,1,2
378060.1975,535735.5965,1,1,2
377905.0007,534136.6042,1,1,2
377170.4977,533681.804400001,1,1,2
377420.1004,532376.1982,1,1,2
378455.8038,531191.1974,1,1,2
379003.6963,531003.801000001,1,1,2
378990.496,530676.8046,1,1,2
380535.9007,530547.7016,1,1,2
380529.4036,530235.5009,1,1,2
381206.7024,529905.5954,1,1,2
381516.4034,528412.602700001,1,1,2
379121.8975,526327.6995,1,1,2
380156.7021,524123.4005,1,1,2
380423.199,522376.8005,1,1,2
382586.703,520810.198899999,1,1,2
384194.2014,518897.396400001,1,1,2
386548.1993,517404.3038,1,1,2
386503.1978,516508.100299999,1,1,2
387315.6991,515286.799900001,1,1,2
388303.1028,515634.8003,1,1,2
388941.9961,515253.599400001,1,1,2
388803.5038,514061.400699999,1,1,2
389177.5988,513829.597100001,1,1,2
389582.1015,512080.5977,1,1,2
389314.4008,510519.5046,1,1,2
389793.9995,508529.0043,1,1,2
389063.3964,506991.704399999,1,1,2
389040.4999,507319.2006,1,1,2
388591.3997,507374.2049,1,1,2
387822.2014,505968.8972,1,1,2
384819.4986,505894.7984,1,1,2
383918.198,506310.9992,1,1,2
382725.5004,505791.298,1,1,2
382887.4004,505311.395400001,1,1,2
382499.3961,505089.198999999,1,1,2
381103.1032,504915.798599999,1,1,2
381165.0979,504042.5986,1,1,2
380415.3002,503468.7028,1,1,2
380102.4991,502748.698899999,1,1,2
380262.7996,500225.0013,1,1,2
381150.8999,499529.600400001,1,1,2
380777.0028,497972.6961,1,1,2
379503.3965,497912.803200001,1,1,2
378911.3022,497001.404100001,1,1,2
377701.1003,496065.0021,1,1,2
376652.0977,495549.399700001,1,1,2
376200.2024,495676.703299999,1,1,2
378267.9978,493926.5043,1,1,2
378331.3033,493315.2992,1,1,2
379275.6019,492955.5022,1,1,2
379945.7028,492125.0999,1,1,2
379606.3031,490932.801200001,1,1,2
379081.002,490656.600299999,1,1,2
379250.001,490175.9978,1,1,2
378980,489778.1017,1,1,2
379246.8019,489316.3039,1,1,2
378997.9,488712.196799999,1,1,2
379449.0038,487993.602499999,1,1,2
378878.8001,487164.6998,1,1,2
379549.7997,486114.8003,1,1,2
379309.9014,484654.998199999,1,1,2
378875.0981,482908.098300001,1,1,2
